search_keyword,title,source,country,bias,final_score,vader_score,sentistrength_score,google_score,huggingface_score,sentiment,url,analysis_time
trade agreements,Bruins trade franchise legend Brad Marchand to Panthers: reports,Fox News,US,conservative,0.5950000002235174,0.5,0.7,0.5500000007450581,0.010035455226898193,긍정적,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPWkc3aXJCOXJrQWxqQ2RVTjJOMk9mZEFqNV84NzUtMG5NSW9HNWkzREtyQ21HZGVoQWpwaDVOWU9VeVlOSDZfaFVKUWVvMnhhbDlmcUJieVZOeVpqel9Eanh4WWJySGl2M1VqcTN2WXBLR0JxUVNMQ01nV3daUnJwUDZ1ZlRrbkNOOE9z0gGQAUFVX3lxTFA0NG9CXzNfLVhpam5TU3E4VUFEVXlCU1EydTZmQTJFRHZITzd5ZEMtNGZUaUhxbTBnbFhvZlhYVjYxdjc4XzV6b2xvcVludUR0YXhITl9pekNfek0tQ3pjeVkwNmU2Z2RjcVlMdi1lNW5hNmwzdU5LVmp1QkJFOTJ4RWJQUDNfUmZldVdSRlhXdA?oc=5,2025-03-12 01:54:33
trade agreements,"Mexico agrees to deploy 10,000 troops to US border in exchange for tariff pause",Fox News,US,conservative,0.59727,0.6909,0.6,0.5,0.025406062602996826,긍정적,https://news.google.com/rss/articles/CBMinwFBVV95cUxOMEhzRF9BMnRMYko4cEczMlRDVjJ1blJJYWVWenNDUzJDTWMxc3YtSFZ3Q2U1X215Q2MwY3l6aVFBMFFQWklsUVk2RjdnM0RBbHNjT0VXNF9EUFdPUVd3b0l0RTZteWNzSE5zZ3pkeU9MNTR3ZmdCTFpwZmZISk1CeHJPRWZzMUpsZDdxUXJpU29yeXE3QlpLbWlUWDZFM1nSAaQBQVVfeXFMUGdWcmxnazJXLVZ1eTZoekRWRVlmU0J2cjF4b1F5NzFkd2MzNmFDUGlSME9CY0Q4NEdsamV3Z2dLMFNGTmJTTzhCWmI2VkVxaVZjTXN1cWFGNy1HNnc5QUVicEdFR3ZYTEFpQUV5aUtmZFd3OVhpQlJSS1JVQ2ZZdjdmLVdrQ2xxZEpERnlpRDlFQ3ZpVVZPT2lwNnpReERnem5iVkM?oc=5,2025-03-12 01:54:33
trade agreements,EU must brace for impact of Trump wrecking ball on global trading system | Heather Stewart,The Guardian,UK,liberal,0.5,0.5,0.5,0.5,0.0013453960418701172,중립적,https://news.google.com/rss/articles/CBMivgFBVV95cUxQVnktQzg2R2VMdTNlOVFidkxuRWJLWE1lRHJCbzB2blVDZFRrV1ZXdlVBTGhUYTFlcE81Y2pHSGJJbm1BeHh6YWU5ZnUtbTZmMzJwQzN2WHJ1cVkzenNOYm0xUW9wbktoMEh6MGZJc2RwRjg3WkZRZEdfVWd1aXh5ZjRkZ0tuY2htMDBHTzh4TFl1MWpfZW9EU2xhaC1xUlJfczR3SEhGMzdpemxhbUY0Tl9uX1l4OUN2aFVrSzRR?oc=5,2025-03-12 01:54:33
trade agreements,Allowing foreign firms to sue governments for lost profits is legal terrorism – it must end | Joseph Stiglitz,The Guardian,UK,liberal,0.27641000178813935,0.10470000000000002,0.5,0.15000000596046448,0.003968656063079834,매우 부정적,https://news.google.com/rss/articles/CBMi_gFBVV95cUxQU0FQbXdnSnFRX0lfemVTMlhYSXJiYUJmaUV3cGRtRUZWTncyOEVkdXpMSlhLUVBrS1pYV2pQUXgzZGRlM20xNmNoQVQ4bXdJWGQ0UkhQSVM0NGtOWVc5YVFqODRRZERFWGtpdFJIRThiYk4wVVEzeENOMkFHX0I5eGk4Tm1jOXVhZzFZMnBXVkUzTDV0ZGtmdmM0WlNjSm84RnFuZUNFTDVHbllCdGhDUm44bC10cnJWYWZpSkMxRTBaUlEtbzg4bUp2RGVYVG1IUFhJYy1BLUlmOG9RQkRhZHdPZGtDS1pQaE5YM0ppUEZQWm5SeDNhckQ0RGU3dw?oc=5,2025-03-12 01:54:33
trade agreements,Starmer to avoid immediate counter-tariffs if Trump puts levies on UK steel,The Guardian,UK,liberal,0.39099499955296513,0.23665000000000003,0.5,0.3999999985098839,0.0016668438911437988,부정적,https://news.google.com/rss/articles/CBMiowFBVV95cUxOSGw4eHVTZnBld0ViSFJZX0lrSXVRemM0ak5YZTVGZHdOYlBIM2lTTktIRUlISEJxb1VXSTYwVkYwVnZDalF6bjZ3T1dWMDhJZ1p1enV4enVsMjdYbnBBemJLVjFUOG5wd1RjMUkyVGpGelNlRlRoVUVseG5Mc2JXOS1sTjZuel9JOEkyc0g4V1NNaENhbjNscm1JSHlNYmFxQ1Nv?oc=5,2025-03-12 01:54:33
trade agreements,South Africa Prepares Trade Deal Meant to Ease Tensions With Trump,The New York Times,US,liberal,0.5795950002235173,0.44865,0.7,0.5500000007450581,0.008029460906982422,긍정적,https://news.google.com/rss/articles/CBMigwFBVV95cUxNVTJxblM1dGFpSDcxcDJGQWVpSDI4NzR1YXZDMkkxSHR3WDR1c0d0UDdrN3owZzVRbHB3TlNWSjVsT3E2bG5pQmt0dGVLcFFXSFkxdXNKdGFabWs1d2ktck80MlFXNGJVRHMtNGxScXJMaU1vaVMzLTVxTEtuUXU0TzF3QQ?oc=5,2025-03-12 01:54:33
trade agreements,Sweeping Tariffs Threaten to Undo a 30-Year Trade Alliance,The New York Times,US,liberal,0.5144650004470348,0.18155,0.7,0.6000000014901161,0.0009069442749023438,중립적,https://news.google.com/rss/articles/CBMiigFBVV95cUxNVDVmX1FMMDVjcVJyUUlfaEFFRFJTR0RjR01meklqR0lnNHlPbWFjOXJGNllQdEdkZkZkN3kwbkFRQ0owWGtQNzJqR1Z4dUtTWU5vcHJwbkZEZm9oZnV3dW9PLWJ2TjEzLTBFNE4yeVAxQk5KMVowdGE4VVlKY200ZERJRGlTVHhoWlE?oc=5,2025-03-12 01:54:33
trade agreements,Opinion | I’m a Rust Belt Democrat From a Swing District. Anti-Tariff Absolutism Is a Mistake.,The New York Times,US,liberal,0.489,0.32999999999999996,0.6,0.5,0.00027173757553100586,중립적,https://news.google.com/rss/articles/CBMifEFVX3lxTE1paUMzVUd4QTB2MUg4bXBnZnE2Q1FPWUxJcndVYWd5blR2cjZ2aFN5Y1hjUWt1OVhZUTlzNGVKNzNRNGcydnNTNmpzWDVUVjQ1MFp0Z0RIM0s5cnNzaXd6MHVtOEZlU3l5OEctb2l3OGotb3BhczFnUFlKaG8?oc=5,2025-03-12 01:54:33
trade agreements,Banning Andrew Tate content ‘could harm US trade deal’,The Telegraph,UK,conservative,0.35140999955296515,0.10470000000000002,0.5,0.3999999985098839,0.0008612871170043945,부정적,https://news.google.com/rss/articles/CBMingFBVV95cUxONlp2YWV1T2dLRHpjanhuTk1DcXkwN3h5emJycE5QMzl5WVUxVEgxMmRQbkk0Y0RlZElZS2lCVjRIM0RLTko5QnVScTRfS1E0VFRiejJTeDJNcUE3Q0VUMlJKcVFHaGxfbTdxSFFBZVdUb1RaS01fbF9OLUd4S0VZLV81dEM1dzJhNUNLaWhwUVctRV9IdkpQQ0ZENkF6UQ?oc=5,2025-03-12 01:54:33
trade agreements,Trump threatens ‘unfairness’ tariffs as he accuses EU of abuse,The Telegraph,UK,conservative,0.17674500178813934,0.03915000000000002,0.3,0.15000000596046448,0.0016358494758605957,매우 부정적,https://news.google.com/rss/articles/CBMiogFBVV95cUxOOHdDYm1WQW84elBBOUhONTdsZGdKVEZNOWxmZ2xKNGJzMEhiWjZOSkg2eGJvUzQxLW40WElmTmJ0dVRoM1VXZkJROUVXUWI0ZDM3MUx0SGxvSkhCT3lhaGVLRUZCVVZRZzZWb2F3a0Z2QURmOTIxNGxXT2k5dE9tMnRiS0pvcDFHUGJ0em1SWklDU25HUFFCZmN6Unk1RzJfbmc?oc=5,2025-03-12 01:54:33
trade agreements,Trump’s economically illiterate bravado could do very serious damage,The Telegraph,UK,conservative,0.321905,0.15635,0.5,0.25,0.000520169734954834,매우 부정적,https://news.google.com/rss/articles/CBMipgFBVV95cUxQNl9VMk8xcDZjaVBkVXVvSm1yVjNyTGp2NnJjb3Y5Q3IydEQycWJHdEx6Zjk4YWljLTdBdDNDUUFLRTNmaTc4X292T3IzeHNaUHREZVRXbDNOZnNhS3VXYXo5RGpDUWhDZTI0OVRrS3ViNGEyM0hzRU1XS09TUUUzaV9pRGtaelR3d0F5RHlycWwtdm45ZW1iOGhaaklwc3NrMzhMcVJ3?oc=5,2025-03-12 01:54:33
trade deal,Trump delays some tariffs on Mexico and Canada for one month,CNN,US,liberal,0.5049999999999999,0.5,0.7,0.25,0.002044200897216797,중립적,https://news.google.com/rss/articles/CBMigwFBVV95cUxNNGRFNlc2LWV4amhhWEVZNHNZSVVSVi04cHlLRWpLR2I5eHpYYkFOQXBWM0RlYUNjUVhpSUg0MXhHWlQxSTY0NEpZLUJQVm1HVUlQZ1ZsbGVpXzhrR0tNZm0zSjZRSnp0LVhoZzFvV3YwYm5rLVBSUURiTkZLalBuaFA0Yw?oc=5,2025-03-12 01:54:33
trade deal,Lutnick: US could announce trade deal Wednesday with Mexico and Canada after imposing tariffs,CNN,US,liberal,0.4646549982118606,0.39885,0.6,0.3499999940395355,0.013218939304351807,중립적,https://news.google.com/rss/articles/CBMijwFBVV95cUxNMEZ5UkFzRWxsZXpoTlN6S1JWTjNfZW1Bcll1TzUteWxlT0J3VnJUb2hjN3F3TEFtVS1tQ3ptYnExbHAzMkU4YkJUc1o3aEVGbWZoaTE0a3FleHdkeEUzMDZPOHpDeTh1N3VXU0VKN18tVnAyUG1LSjBkNmhEdEZib0plRXFYVl9KVlp1b1MxVdIBhgFBVV95cUxNd19sdVhOZWxpWEdCZ1JtTkpEM3UzQUVtX1h2SHg3NUo1NVQzWE9BSVFIUnYtS3ZyUGtmVTBLSU1OWUtUdklUREJPVUVLNVZ3X1E3eHFFX3ZVYlhoQXpoZEM2ZG81VEtORzhRMTN2SW5qRm1JaWtNRi1IbC1JRUVRRkkxTllzdw?oc=5,2025-03-12 01:54:33
trade deal,"Trump threatens new tariffs on Canada, including 250% tax on dairy",CNN,US,liberal,0.3144649964237213,0.18155,0.5,0.19999998807907104,0.002376258373260498,매우 부정적,https://news.google.com/rss/articles/CBMie0FVX3lxTE1RVV9XeHlHQ045TEpwVU1jWjdkSThWYUNxdmRDbEM0eTBVSjRTU1dPOTAxSDE0akJWRkdESmZDRV9EVW9JWnNVb3Y4b0R5bXdIMEZISGFOemJmbDhnQnNFQ1ZGUzZrblYyUDFVSEFBTGdNd2pEWU5pN1d0QdIBckFVX3lxTE1RRFhXd09pNV9VVnUxOEVRQTNieWlBeC0wUEt4ZXhwbS1vNmZpSklCZF9lYXZ5TWptV3BSaEhrdmxJbGJUMWJWWm13YVhBVjJtTW51S2h2UlBiQVhMRHFTOXRjbEFhdHNtZzlMbU5oM19FZw?oc=5,2025-03-12 01:54:33
trade deal,Texans trade 5-time Pro Bowler Laremy Tunsil to Commanders: reports,Fox News,US,conservative,0.54,0.5,0.6,0.5,0.09336632490158081,중립적,https://news.google.com/rss/articles/CBMijwFBVV95cUxNTFBXRGNEM1hZcnA4Vmw1dmd2elkyeFVyc21UUkw5VzlfY081MHRiNXY0QUpfb3hfQWVmMnpEdXZhX0NrNnB5MUZPV2IyR1JYbjFOVWE1bnRKN1ZxWHA5Y1JmckVNRUtPTmJfUnkxbHR5aGJtVFJkbHR4V2VlY2lWQmliSnQzS1lSZjVfUm85UdIBlAFBVV95cUxNVEFnMzlDNE9iUlA2UF85T3FaSm5LZC1WTGpUN0ZYcGU2SEVYOUktODZSZ2xJZTJoWVZfclA3YkFWOE5sTHBMbjNXMHJ5NFNldXBfbi1Ud2JQWUFQemFOTS1rS1l5UTB2a1g1Z3hKcFg0LUJmQTBQN3ZsRGdMckJacWZkMHFJUUF4QVJkdnpqNnd1Yllf?oc=5,2025-03-12 01:54:33
trade deal,Trump says intel pause on Ukraine has been 'just about' lifted; says tariffs will make America rich,Fox News,US,conservative,0.6036099991059303,0.7787,0.7,0.29999999701976776,0.04702359437942505,긍정적,https://news.google.com/rss/articles/CBMiqwFBVV95cUxON3JrOWxSMm11UFdDSE0yM01zdzNSWHBrZmZVQ2ZHRDVROC1YcFhIWldVRXpfZWEzSHZfeGt4LTNrUWxZMTB4TUZyZVU4WERvWEQ3eldneklSZmlsUzQ0d21QZ1c2SjM2WmM5N2xpOWdhM19GN2xnQ0tCUU1vMlpFeVFBMTAxeFFGWjdsYkpMaDJ2VzhSRE94anZxektfZkNNeXROYTJ5RUZtNGPSAbABQVVfeXFMUHY0cjhxWFRvTXdILW9YMmw1MHlHTHFIWUg1N2IxcGxqWXJhb25rMS1HOWVwUTBGLWRES0hrLWFWSTlYQ1ZVdHhJbFdCWFpqajNHVWJlb0F2OFdwLWFVZV9qaUpCdGJnVmdKZnM0ZVVvbFI5SUlhN2w4bzRLZTNvMG5FeGtMQnNhR3FoaFF2elRCdmZOY1QzMVU0ZUVjVjhORGY0MllOTEJPUS1rcFl0cm0?oc=5,2025-03-12 01:54:33
trade deal,A look back at the early days of coronavirus spread,Fox News,US,conservative,0.54,0.5,0.6,0.5,0.0050920844078063965,중립적,https://news.google.com/rss/articles/CBMinwFBVV95cUxOUHpaMEFVa29BMHFzTVpQMm02Um5vNXpWclZlNWVxNEtubm9JT29fbFhZN1pmR0FrYzFPU2pUYTZRSmNrX2syUGpLRmt1Y3RJSS1DazU1OTdhTU9OZTRzS1FKYzNGcDIzZ09hTG52V2xUSEpOS2I0eFhZX1ZLQUlSNVExNkI5UXZSbHQ3MS14Qi1GbW43bmw3RW9DOXF2Zm8?oc=5,2025-03-12 01:54:33
trade deal,EU must brace for impact of Trump wrecking ball on global trading system | Heather Stewart,The Guardian,UK,liberal,0.5,0.5,0.5,0.5,0.0013453960418701172,중립적,https://news.google.com/rss/articles/CBMivgFBVV95cUxQVnktQzg2R2VMdTNlOVFidkxuRWJLWE1lRHJCbzB2blVDZFRrV1ZXdlVBTGhUYTFlcE81Y2pHSGJJbm1BeHh6YWU5ZnUtbTZmMzJwQzN2WHJ1cVkzenNOYm0xUW9wbktoMEh6MGZJc2RwRjg3WkZRZEdfVWd1aXh5ZjRkZ0tuY2htMDBHTzh4TFl1MWpfZW9EU2xhaC1xUlJfczR3SEhGMzdpemxhbUY0Tl9uX1l4OUN2aFVrSzRR?oc=5,2025-03-12 01:54:33
trade deal,Starmer to avoid immediate counter-tariffs if Trump puts levies on UK steel,The Guardian,UK,liberal,0.39099499955296513,0.23665000000000003,0.5,0.3999999985098839,0.0016668438911437988,부정적,https://news.google.com/rss/articles/CBMiowFBVV95cUxOSGw4eHVTZnBld0ViSFJZX0lrSXVRemM0ak5YZTVGZHdOYlBIM2lTTktIRUlISEJxb1VXSTYwVkYwVnZDalF6bjZ3T1dWMDhJZ1p1enV4enVsMjdYbnBBemJLVjFUOG5wd1RjMUkyVGpGelNlRlRoVUVseG5Mc2JXOS1sTjZuel9JOEkyc0g4V1NNaENhbjNscm1JSHlNYmFxQ1Nv?oc=5,2025-03-12 01:54:33
trade deal,NFL roundup: Bills give Allen reported $330m extension as Steelers trade for DK Metcalf,The Guardian,UK,liberal,0.54,0.5,0.6,0.5,0.002550184726715088,중립적,https://news.google.com/rss/articles/CBMif0FVX3lxTE1pOTByd3BXZnZvY1JyLVZ3ZUpkRUdPSkc1M28yQV9uaDlJMlBGaHRRTURiNy1CV014NXRySkN4VHE0cmJYeEVrQ084OVliaEo3ODBrLU01M2NmbG1JdEdueXpLeG1QOWJVcnNEcWpocHZrUUdDdGFiazhrWmFMVTg?oc=5,2025-03-12 01:54:33
trade deal,South Africa Prepares Trade Deal Meant to Ease Tensions With Trump,The New York Times,US,liberal,0.5795950002235173,0.44865,0.7,0.5500000007450581,0.008029460906982422,긍정적,https://news.google.com/rss/articles/CBMigwFBVV95cUxNVTJxblM1dGFpSDcxcDJGQWVpSDI4NzR1YXZDMkkxSHR3WDR1c0d0UDdrN3owZzVRbHB3TlNWSjVsT3E2bG5pQmt0dGVLcFFXSFkxdXNKdGFabWs1d2ktck80MlFXNGJVRHMtNGxScXJMaU1vaVMzLTVxTEtuUXU0TzF3QQ?oc=5,2025-03-12 01:54:33
trade deal,Sweeping Tariffs Threaten to Undo a 30-Year Trade Alliance,The New York Times,US,liberal,0.5144650004470348,0.18155,0.7,0.6000000014901161,0.0009069442749023438,중립적,https://news.google.com/rss/articles/CBMiigFBVV95cUxNVDVmX1FMMDVjcVJyUUlfaEFFRFJTR0RjR01meklqR0lnNHlPbWFjOXJGNllQdEdkZkZkN3kwbkFRQ0owWGtQNzJqR1Z4dUtTWU5vcHJwbkZEZm9oZnV3dW9PLWJ2TjEzLTBFNE4yeVAxQk5KMVowdGE4VVlKY200ZERJRGlTVHhoWlE?oc=5,2025-03-12 01:54:33
trade deal,Opinion | I’m a Rust Belt Democrat From a Swing District. Anti-Tariff Absolutism Is a Mistake.,The New York Times,US,liberal,0.489,0.32999999999999996,0.6,0.5,0.00027173757553100586,중립적,https://news.google.com/rss/articles/CBMifEFVX3lxTE1paUMzVUd4QTB2MUg4bXBnZnE2Q1FPWUxJcndVYWd5blR2cjZ2aFN5Y1hjUWt1OVhZUTlzNGVKNzNRNGcydnNTNmpzWDVUVjQ1MFp0Z0RIM0s5cnNzaXd6MHVtOEZlU3l5OEctb2l3OGotb3BhczFnUFlKaG8?oc=5,2025-03-12 01:54:33
trade deal,Banning Andrew Tate content ‘could harm US trade deal’,The Telegraph,UK,conservative,0.35140999955296515,0.10470000000000002,0.5,0.3999999985098839,0.0008612871170043945,부정적,https://news.google.com/rss/articles/CBMingFBVV95cUxONlp2YWV1T2dLRHpjanhuTk1DcXkwN3h5emJycE5QMzl5WVUxVEgxMmRQbkk0Y0RlZElZS2lCVjRIM0RLTko5QnVScTRfS1E0VFRiejJTeDJNcUE3Q0VUMlJKcVFHaGxfbTdxSFFBZVdUb1RaS01fbF9OLUd4S0VZLV81dEM1dzJhNUNLaWhwUVctRV9IdkpQQ0ZENkF6UQ?oc=5,2025-03-12 01:54:33
trade deal,Trump threatens ‘unfairness’ tariffs as he accuses EU of abuse,The Telegraph,UK,conservative,0.17674500178813934,0.03915000000000002,0.3,0.15000000596046448,0.0016358494758605957,매우 부정적,https://news.google.com/rss/articles/CBMiogFBVV95cUxOOHdDYm1WQW84elBBOUhONTdsZGdKVEZNOWxmZ2xKNGJzMEhiWjZOSkg2eGJvUzQxLW40WElmTmJ0dVRoM1VXZkJROUVXUWI0ZDM3MUx0SGxvSkhCT3lhaGVLRUZCVVZRZzZWb2F3a0Z2QURmOTIxNGxXT2k5dE9tMnRiS0pvcDFHUGJ0em1SWklDU25HUFFCZmN6Unk1RzJfbmc?oc=5,2025-03-12 01:54:33
trade deal,"Canada and Mexico 25pc tariffs will come into force tomorrow, Trump confirms",The Telegraph,UK,conservative,0.5,0.5,0.5,0.5,0.01995784044265747,중립적,https://news.google.com/rss/articles/CBMirwFBVV95cUxOV09EaVdNZWF2UjIxWl8yTHRwdU5sVWJQazBZVDhoSnJBM1pZWjNrMTlZdG1QOXBrc2FlZGNhbVZiTFNNa3RxeE1ORkh1QXBqYVRKdHdkTjJGV3NtMEZCM1RuOFA4VVhWM3ZMWWZ6cFlZemdrbHNBUk1iOWowOE1ITHk0VzF4VS0xN1pPSEpEVThWa1V2RFZaLV9WclowMkVtZlRRSm51UGVFTGxDcDVR?oc=5,2025-03-12 01:54:33
global trade,The world is beginning to tire of Trump’s whiplash leadership,CNN,US,liberal,0.4699999995529651,0.5,0.5,0.3999999985098839,0.005982637405395508,중립적,https://news.google.com/rss/articles/CBMinAFBVV95cUxPVVpZTEtfM1FTd0hJa0FsNXp1WFZwYmxvRFhieTEtMnVITXlmU3A3WUROTUV3cVcxVTdFb2pUSUhmUFNrVGdTVkF6VmpDUjUwalltUGdKZ1E4OVZxTk9tZTFadHBYUWMzYVN5amhQZ3JpTHlJWnl0Z0xEczhuUENWV1BRRGY2OTA0NXlnY0ZxQ2xjNXVkM2pvc2ViY2HSAZMBQVVfeXFMT3BxWFdqMXZocERybE5CaEozRXRlVHdmWThoVmlkQ3ZuUVF4LW1VNEpLLTRvMkNydkc3RzVTUXlxOVZsazlEQzlLUVE2SGx0U2Q3cTNrNF9saTVwV2tkb3p5WS14SzQ0U2NxajZ2Y1Q3VzlGT1RXTC1sbFJOVVVRaXEyWURoeVhmLXhiLWxTdTB0MkR3?oc=5,2025-03-12 01:54:33
global trade,"Stock Market Data – US Markets, World Markets, and Stock Quotes",CNN,US,liberal,0.54,0.5,0.6,0.5,0.0031970739364624023,중립적,https://news.google.com/rss/articles/CBMiQEFVX3lxTFB6WDRjUU9YeDVYOVViUUNoY3U5SHk1aWwtMENvTFlaR29zbDBBaGVJS2hVUjU0V3AwYVZ4ZlI0cmI?oc=5,2025-03-12 01:54:33
global trade,Warren Buffett: Tariffs are ‘an act of war’,CNN,US,liberal,0.4299999995529652,0.5,0.4,0.3999999985098839,0.0016934871673583984,부정적,https://news.google.com/rss/articles/CBMihgFBVV95cUxPTVVmcGt0cGcwMEVYeWNBWXMwUEpSZ3VWeVlqYmk1aWt6d1VsY3JHVGJqSjdFWUVET1BOLVRNSmVKTHBNY1JzSnFLQnBkdk13QnYwaU5ubkl3QW10OURlTC1qa1A4aHBONDd3c0hOLVVmWWR6UnRxN01FZVlaSkFIbDkxMzdyd9IBfEFVX3lxTE5TM213dUNIR3Z3UHBxWlBDUjVKYU5Lcl82YnltQjVNOUNpQUdJWHhaeThkaVFaZy1GS2RSM3AzLURweXZ1dUJiNVlyc3hkdkJJSTRJc1VqVzZwUGtGdTZ0ZEdnSUFCbWVGcDhBUGhmQVUtT2ZfMzdhUThoeG4?oc=5,2025-03-12 01:54:33
global trade,Trump says tariff tension will make 2026 World Cup 'more exciting',Fox News,US,conservative,0.5508600002235173,0.4862,0.6,0.5500000007450581,0.03774666786193848,긍정적,https://news.google.com/rss/articles/CBMilAFBVV95cUxOemJQZmtJMXh2T0czS1lxOEVidjNhTmE2bEJNYWotU2FjMTZRQkdNaGNwNnFQRVJ3MWF6Z1BQQ2dXVmRhN1lueDNpWVRNa2VNZHJDY3g0S3M1N2RGVXBkcUIxcHNlUEZXb1hfZDVPWkRUbmhmUEJfMDJOUFlkakkxU0pjamxaR00xWXJYX05qVTJIeXdt0gGaAUFVX3lxTE5yWkRxYmhmS09ocnJEV1lKMkhzUmJ2eXQwOWROM0Y5dWpWcjYxS2JVek9VcW5GN3JrRDE4MWhXWEZFTjNBa1BCdFNqNnpkcUt2bS16Z0hKYnVWREc2eFBtTGxDcXNKai14WUM2RlpPRjJxb3R3WVhWMFpMWTFjRVRHWEdyRmFzWnBpUnZmQjl2V296MzBMdzFvUWc?oc=5,2025-03-12 01:54:33
global trade,Fox News,Fox News,US,conservative,0.5550000002235174,0.5,0.6,0.5500000007450581,0.0019285082817077637,긍정적,https://news.google.com/rss/articles/CBMiPEFVX3lxTE5JVktHWXpPcEVUa1RjNkRsbnVraExKUkxSc3d5cE9xUEN6UTdCX09feVBFWU9OUUxwTkxfQw?oc=5,2025-03-12 01:54:33
global trade,Trump energy chief declares climate change a 'global physical phenomenon' amid reversal of Biden-era policies,Fox News,US,conservative,0.6240849995529651,0.74695,0.7,0.3999999985098839,0.024060964584350586,긍정적,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQSEJmOXZLOW5va0sxblZ1d1kxekxpVnNIZ3NoemRrZlg4dWdHX1g1emlELVdyY1ZQeUFUR09RWnVVY3lLam1ZMDVCbjF2NXYwWVVwRWlJX3oxTHQzeG5wc0xkNk80Vnd0N01MMFJXYndQOTY2N1hrSmpYOFlLc1Bzenc5NkpIOWVNb1NvZnpoU0pWeUNIVVJFVjVHWU9SV2I4dWpXLXI2OW90c1lOZzVVVVJnaExYZWsyMkV2cjlZR2wtZ09IcDBLNG14UGhnUmlO0gHWAUFVX3lxTE5uLWlCUGdqV2NBWGZTRDZXSXZjUU1XQVIwdy1JX1QwWHlkTHYxRnd5S20zVG1pZVZVaHh6czk5ZW9YXzVJN09oRm0wTXpsYnowUlhFS0E1dGU1MjVGeDBxMWNidkdaWVZmUmlHRmJyWURmeEtmaFI2ZXIxMEFsclY2RGRhZUctNDVFVnFLdjJPMW1fN085ZG9RZTZ3YmlZcWl0c0FUUWtFTEtRNEk0VHZ5U2ZET2RBQm40aWpLMXJORndhcjgtb0h6NDExa3NOTHZvUTRiOXc?oc=5,2025-03-12 01:54:33
global trade,EU must brace for impact of Trump wrecking ball on global trading system | Heather Stewart,The Guardian,UK,liberal,0.5,0.5,0.5,0.5,0.0013453960418701172,중립적,https://news.google.com/rss/articles/CBMivgFBVV95cUxQVnktQzg2R2VMdTNlOVFidkxuRWJLWE1lRHJCbzB2blVDZFRrV1ZXdlVBTGhUYTFlcE81Y2pHSGJJbm1BeHh6YWU5ZnUtbTZmMzJwQzN2WHJ1cVkzenNOYm0xUW9wbktoMEh6MGZJc2RwRjg3WkZRZEdfVWd1aXh5ZjRkZ0tuY2htMDBHTzh4TFl1MWpfZW9EU2xhaC1xUlJfczR3SEhGMzdpemxhbUY0Tl9uX1l4OUN2aFVrSzRR?oc=5,2025-03-12 01:54:33
global trade,Trade tariffs are the new normal – and that’s unlikely to be positive for Australia | Sally Auld,The Guardian,UK,liberal,0.6353000017881394,0.901,0.8,0.15000000596046448,0.0018404126167297363,긍정적,https://news.google.com/rss/articles/CBMizwFBVV95cUxQZnJObFRybXRfVHJIcUtXYlcyYl9uRnJJQ3pRam5tNUEtVnZPUUFSUXJCYmtpU0toRjl5bEtSTHk1OVZhWExnWXJ1NlFxcm9uYnhFRUREWDF0RTBwbHphTnR6SlFEZFJqNmlacVZNNHZYQVdoR0thME1NQ3I5TFNvbXhHeDZSTW93emxuSXNlYk82LUVaLXpCWXFvUnhjQW83MXJ6NTFGLW94eUczaDJxRFgxQTBTN1pPNmRmT2VXcC12YklrQW5IeXBqdlBaNWc?oc=5,2025-03-12 01:54:33
global trade,Starmer to avoid immediate counter-tariffs if Trump puts levies on UK steel,The Guardian,UK,liberal,0.39099499955296513,0.23665000000000003,0.5,0.3999999985098839,0.0016668438911437988,부정적,https://news.google.com/rss/articles/CBMiowFBVV95cUxOSGw4eHVTZnBld0ViSFJZX0lrSXVRemM0ak5YZTVGZHdOYlBIM2lTTktIRUlISEJxb1VXSTYwVkYwVnZDalF6bjZ3T1dWMDhJZ1p1enV4enVsMjdYbnBBemJLVjFUOG5wd1RjMUkyVGpGelNlRlRoVUVseG5Mc2JXOS1sTjZuel9JOEkyc0g4V1NNaENhbjNscm1JSHlNYmFxQ1Nv?oc=5,2025-03-12 01:54:33
global trade,Trump Has Said ‘No Exceptions’ to His Tariffs. Will That Last?,The New York Times,US,liberal,0.5499999995529651,0.5,0.7,0.3999999985098839,0.00208967924118042,중립적,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNSlYzbFYyTzJ5NUd5SFJTZ1dJSkd2V3pQT3E4X3JWalNDUUJFRDE2YWxBSTdzVFhrWlNDcGZ6VENhYm9ZNkpWV3N6dDIzRHpacXROV2pTWi1BSm1YOVpxNktjVVBqTnh6cW5Cdk5BV0dyX1VDY2pXUzdydzNBTFFaS01yQ3BBeVVP?oc=5,2025-03-12 01:54:33
global trade,Who Likes Tariffs? Some U.S. Industries Are Eager for Them.,The New York Times,US,liberal,0.6418499995529651,0.9395,0.6,0.3999999985098839,0.0014485716819763184,긍정적,https://news.google.com/rss/articles/CBMihwFBVV95cUxPTnI4aXFVSll4RldoSFlIU0UtckxTNWo2QURuRmQ1M3lscHAzRy1SeGU4U1BfMWVJMjRiUHNzbUpIZmt1R21BYnotempoc193NWJNYV9BSnpVRHUxOWJBZHd1T2ZDSmlkeHFZS1Q4bUVkVW1SNUUtSmluQWVEZ0d0R1VubzZQczQ?oc=5,2025-03-12 01:54:33
